timestamp,weather_condition,road_condition,location_type,day_of_week,time_of_day,traffic_density,speed_limit,visibility_meters,temperature_celsius,accident_occurred
2023-03-29 03:25:30.150004,snow,dry,highway,Wednesday,3,2,30,237,38.397370108313936,0
2025-04-05 20:54:36.150004,clear,dry,intersection,Saturday,20,4,30,4111,13.206559389882802,0
2024-12-08 19:54:54.150004,snow,snowy,intersection,Sunday,19,5,70,329,22.066222053357883,1
2023-12-03 19:57:27.150004,clear,wet,intersection,Sunday,19,5,55,1320,8.653107342921949,1
2024-10-21 10:45:08.150004,clear,wet,highway,Monday,10,1,45,268,21.816311300986396,0
2022-06-22 03:53:15.150004,clear,dry,intersection,Wednesday,3,2,45,583,26.00494978128438,1
2023-02-06 21:42:13.150004,rain,wet,highway,Monday,21,2,65,1037,21.23277626442752,1
2024-05-02 10:23:08.150004,clear,dry,rural,Thursday,10,7,40,9737,15.728147060809885,0
2023-06-06 18:18:48.150004,snow,dry,residential,Tuesday,18,10,65,504,5.005539881261642,0
2024-04-08 00:27:04.150004,snow,snowy,intersection,Monday,0,2,55,456,22.19228380681117,1
2023-10-17 02:09:33.150004,snow,icy,intersection,Tuesday,2,2,35,640,35.421444763068145,1
2024-10-24 19:43:02.150004,clear,wet,residential,Thursday,19,1,30,4391,-9.654370441516631,0
2023-05-06 06:23:56.150004,rain,wet,rural,Saturday,6,1,25,1026,-3.3035486285154816,1
2024-01-21 19:18:33.150004,rain,dry,intersection,Sunday,19,6,40,1135,-4.011342075007215,1
2024-05-27 01:17:22.150004,clear,icy,residential,Monday,1,2,70,3035,36.1602651446427,1
2023-09-06 11:28:13.150004,rain,wet,highway,Wednesday,11,4,35,1244,23.13738444813074,1
2022-09-21 07:30:14.150004,clear,dry,highway,Wednesday,7,7,55,3963,37.58940532350753,0
2022-07-07 20:25:14.150004,clear,snowy,rural,Thursday,20,1,45,9290,19.140663660621414,0
2024-05-11 08:24:10.150004,clear,wet,residential,Saturday,8,8,55,8067,13.086644857962686,1
2022-09-23 20:21:30.150004,clear,dry,rural,Friday,20,4,35,4305,29.617145590718124,0
2024-08-18 02:30:18.150004,clear,dry,highway,Sunday,2,2,55,1054,-1.9528866262387723,0
2024-10-02 02:34:33.150004,clear,dry,highway,Wednesday,2,1,45,2172,9.066905815866068,0
2025-03-27 04:33:37.150004,rain,wet,residential,Thursday,4,2,35,1834,13.313712026711187,1
2023-06-11 14:58:07.150004,clear,snowy,highway,Sunday,14,7,25,4031,4.92291972560591,0
2023-02-11 11:08:12.150004,clear,dry,highway,Saturday,11,1,65,521,8.564280620423922,0
2023-10-06 15:45:24.150004,clear,wet,intersection,Friday,15,5,40,3455,-6.094740653779088,1
2023-09-17 10:33:10.150004,clear,dry,intersection,Sunday,10,3,55,358,-0.10082052752210124,0
2022-09-02 04:24:40.150004,rain,dry,highway,Friday,4,1,45,1798,6.77483601654642,1
2022-07-05 00:03:19.150004,clear,dry,residential,Tuesday,0,1,25,7757,29.794521661656717,0
2022-07-25 00:49:26.150004,rain,wet,rural,Monday,0,3,30,1013,-0.875132257856805,1
2025-01-11 15:15:04.150004,clear,dry,highway,Saturday,15,4,25,2067,7.332018699211233,0
2024-05-15 09:35:12.150004,rain,wet,residential,Wednesday,9,10,25,844,-6.753985590153241,1
2024-11-22 02:30:01.150004,clear,dry,intersection,Friday,2,2,25,1528,17.855217241330298,1
2024-01-03 00:11:55.150004,clear,dry,rural,Wednesday,0,2,70,4247,20.56254440704639,0
2023-05-24 03:59:53.150004,rain,wet,highway,Wednesday,3,2,45,726,33.27582317310835,1
2022-04-27 21:01:42.150004,clear,dry,residential,Wednesday,21,2,70,4920,30.955799925098205,0
2022-10-30 12:56:36.150004,rain,wet,residential,Sunday,12,3,30,1221,4.2688977341940255,0
2022-12-23 00:02:23.150004,rain,wet,intersection,Friday,0,1,40,1328,-3.152315540507013,1
2023-07-29 20:39:31.150004,clear,dry,highway,Saturday,20,4,25,5484,-2.195840889479813,0
2023-04-26 20:35:37.150004,clear,dry,rural,Wednesday,20,10,45,621,38.448197152022225,0
2024-10-04 20:38:47.150004,clear,dry,intersection,Friday,20,7,45,3639,23.66129070036787,1
2024-12-09 17:03:42.150004,snow,snowy,residential,Monday,17,10,40,722,-7.871460609838035,1
2024-04-29 18:40:41.150004,rain,dry,rural,Monday,18,9,65,1050,-3.161037247745271,0
2023-04-14 14:43:49.150004,clear,wet,highway,Friday,14,1,35,646,14.290003255047786,0
2025-02-19 03:31:14.150004,clear,dry,rural,Wednesday,3,2,30,5123,0.3914402146559901,0
2024-03-27 18:05:48.150004,clear,dry,rural,Wednesday,18,7,30,1120,30.182949250000945,0
2025-01-02 11:01:38.150004,rain,wet,residential,Thursday,11,2,55,1559,18.660855878468244,0
2023-12-11 12:29:43.150004,clear,wet,intersection,Monday,12,8,25,4375,20.63161038946492,0
2023-07-01 10:25:12.150004,clear,wet,highway,Saturday,10,2,35,3421,13.141277402460592,0
2025-04-04 07:47:08.150004,snow,snowy,intersection,Friday,7,10,65,523,2.8031387713157745,1
2024-01-30 13:53:15.150004,clear,dry,residential,Tuesday,13,2,30,9164,19.470180660127326,0
2025-02-02 10:37:21.150004,clear,dry,residential,Sunday,10,3,65,3368,25.848502308036586,0
2024-06-18 16:14:02.150004,fog,snowy,residential,Tuesday,16,10,55,160,8.547403881508345,1
2024-02-10 10:25:36.150004,rain,wet,highway,Saturday,10,6,25,203,15.247181530891766,1
2022-08-10 01:03:51.150004,clear,dry,intersection,Wednesday,1,1,35,9488,31.984198523601663,1
2024-03-28 10:54:24.150004,clear,wet,residential,Thursday,10,4,45,9007,-2.565911908876986,0
2024-01-18 16:38:52.150004,clear,wet,residential,Thursday,16,7,25,2662,17.261220963705018,0
2024-11-22 06:35:06.150004,clear,dry,rural,Friday,6,3,35,4612,7.420633091461408,0
2025-03-27 19:07:30.150004,snow,dry,residential,Thursday,19,1,40,568,25.139737910861527,0
2023-05-14 20:43:42.150004,clear,dry,residential,Sunday,20,3,30,6023,-9.059487841880268,0
2025-03-31 20:23:54.150004,rain,wet,residential,Monday,20,9,65,863,23.523664990159432,1
2023-03-07 10:09:44.150004,snow,wet,residential,Tuesday,10,2,25,653,-4.85511329919063,0
2024-09-20 04:20:14.150004,clear,dry,highway,Friday,4,1,55,1851,-6.7616123503171,1
2023-01-23 11:41:26.150004,clear,wet,rural,Monday,11,7,45,975,26.231165047930645,0
2022-10-04 05:46:41.150004,clear,snowy,residential,Tuesday,5,3,55,7901,22.017107645203673,0
2024-11-12 11:51:58.150004,snow,snowy,highway,Tuesday,11,5,65,986,34.746796544632936,1
2023-07-29 10:31:49.150004,rain,dry,intersection,Saturday,10,2,25,737,15.982747790032256,1
2022-08-08 16:48:25.150004,clear,wet,intersection,Monday,16,9,30,9476,16.501221276358354,1
2024-06-25 23:10:16.150004,rain,wet,highway,Tuesday,23,5,30,1417,25.350891778827524,1
2023-07-29 07:42:18.150004,clear,wet,intersection,Saturday,7,7,35,8904,6.169878817662557,0
2022-08-02 18:44:13.150004,snow,icy,intersection,Tuesday,18,10,55,459,-8.154377228903373,1
2023-12-30 22:04:44.150004,clear,dry,highway,Saturday,22,9,55,9826,1.502291285952893,0
2024-12-28 18:59:39.150004,clear,dry,intersection,Saturday,18,8,45,969,1.9006705948183296,0
2023-09-28 10:59:36.150004,snow,snowy,residential,Thursday,10,10,65,619,6.782942513909692,0
2024-11-10 06:12:50.150004,clear,dry,highway,Sunday,6,2,35,4269,37.173136652023146,0
2022-11-21 12:54:19.150004,clear,icy,highway,Monday,12,4,45,8309,30.242139933157397,1
2024-05-08 21:58:31.150004,clear,dry,intersection,Wednesday,21,9,70,4620,36.797812260259604,0
2022-06-20 02:45:45.150004,clear,snowy,highway,Monday,2,3,25,4503,39.93047950565002,1
2022-05-29 09:57:11.150004,clear,dry,highway,Sunday,9,8,25,5625,11.688950204352224,0
2022-10-08 07:31:11.150004,snow,dry,residential,Saturday,7,8,70,172,1.3536658340152314,1
2022-12-24 21:29:32.150004,clear,dry,residential,Saturday,21,2,55,2618,18.000208062762454,0
2024-09-21 16:11:13.150004,clear,dry,intersection,Saturday,16,9,65,7995,34.056720697405936,0
2024-08-21 05:53:32.150004,rain,wet,residential,Wednesday,5,2,35,1301,13.28659305072891,0
2023-04-04 06:36:23.150004,clear,dry,intersection,Tuesday,6,10,70,4978,15.269965128612675,1
2024-04-08 15:47:50.150004,clear,dry,rural,Monday,15,10,65,3449,-3.278044703608664,0
2023-09-05 06:53:58.150004,rain,wet,rural,Tuesday,6,8,40,1883,11.022774628388053,0
2023-09-08 16:20:09.150004,snow,snowy,highway,Friday,16,10,30,933,9.349740490428907,1
2023-08-17 19:37:31.150004,rain,wet,residential,Thursday,19,4,70,267,7.58442514327248,0
2023-02-13 12:16:06.150004,rain,wet,residential,Monday,12,1,65,894,34.36493349620999,0
2024-09-08 11:52:54.150004,clear,wet,residential,Sunday,11,1,35,4632,-7.034928339383352,0
2023-04-09 07:33:00.150004,snow,icy,residential,Sunday,7,9,70,433,38.607359144867345,1
2024-10-13 07:34:01.150004,clear,snowy,rural,Sunday,7,9,65,2745,-9.587658736343199,1
2024-03-30 18:44:17.150004,rain,wet,highway,Saturday,18,8,70,284,37.27970069749045,1
2024-11-25 08:42:18.150004,clear,dry,residential,Monday,8,8,35,681,17.402375141927177,0
2022-05-17 20:53:36.150004,snow,icy,residential,Tuesday,20,5,25,595,25.122262220005787,1
2024-02-05 06:31:31.150004,rain,wet,residential,Monday,6,4,30,278,-0.6433575152438387,1
2024-12-15 11:41:29.150004,rain,wet,residential,Sunday,11,10,65,1774,22.71057695083035,1
2023-08-02 13:50:55.150004,clear,dry,intersection,Wednesday,13,5,65,9820,34.09788342638663,0
2024-11-15 03:23:01.150004,clear,dry,highway,Friday,3,1,65,75,-3.0259930083174202,0
2025-01-14 19:29:31.150004,rain,wet,intersection,Tuesday,19,9,70,1529,-3.6459193863355024,1
2023-09-15 21:58:51.150004,rain,wet,highway,Friday,21,2,35,219,5.198895457473638,0
2023-09-25 23:41:05.150004,clear,dry,highway,Monday,23,6,70,6603,-1.9137053762300926,0
2024-03-14 19:04:40.150004,fog,dry,rural,Thursday,19,3,65,119,-4.467707595332645,0
2024-02-23 14:29:41.150004,snow,snowy,residential,Friday,14,2,25,255,23.91595179926459,1
2024-12-18 16:23:23.150004,clear,dry,residential,Wednesday,16,9,25,1179,0.69133069562454,0
2023-10-28 19:53:20.150004,rain,wet,highway,Saturday,19,4,55,1340,23.350744970099313,0
2024-06-28 13:18:08.150004,clear,dry,residential,Friday,13,8,70,4195,33.096461355790815,0
2025-04-15 19:15:27.150004,clear,dry,residential,Tuesday,19,3,55,5691,22.601239570650023,0
2023-07-08 00:24:22.150004,clear,dry,residential,Saturday,0,2,35,8683,-4.031646504229954,0
2025-02-11 16:45:52.150004,clear,dry,intersection,Tuesday,16,10,35,5947,18.678878702372252,0
2023-05-03 23:02:38.150004,rain,wet,highway,Wednesday,23,5,25,1079,9.681434210577542,1
2023-04-13 16:17:30.150004,clear,dry,residential,Thursday,16,9,55,3945,7.168546836124737,0
2024-09-14 05:21:46.150004,rain,dry,highway,Saturday,5,1,65,1138,5.926573431491608,1
2024-05-25 03:45:06.150004,rain,wet,rural,Saturday,3,1,65,1673,36.47161119098227,1
2022-05-12 21:13:27.150004,rain,wet,rural,Thursday,21,8,70,227,27.125372833886388,1
2023-09-07 10:18:54.150004,clear,dry,rural,Thursday,10,1,35,609,-3.30756052098525,0
2022-08-15 02:18:14.150004,snow,icy,residential,Monday,2,1,30,986,13.80027398662319,1
2023-08-14 04:05:02.150004,clear,wet,rural,Monday,4,1,25,9326,5.911153762695978,0
2024-03-15 23:13:18.150004,clear,dry,residential,Friday,23,8,25,3964,38.89691562729791,0
2023-08-20 13:11:08.150004,clear,dry,intersection,Sunday,13,10,35,8480,38.901448647658476,0
2023-08-07 15:00:02.150004,clear,dry,highway,Monday,15,1,35,8100,5.9767237166517475,0
2022-05-03 21:09:12.150004,snow,icy,intersection,Tuesday,21,4,35,709,7.605655807272736,1
2024-02-24 20:01:46.150004,clear,dry,intersection,Saturday,20,9,70,6950,19.97071035682728,0
2022-06-07 14:37:04.150004,rain,wet,intersection,Tuesday,14,2,65,1173,13.965350716375006,1
2022-09-17 03:24:32.150004,clear,dry,intersection,Saturday,3,1,65,5462,0.655043607922071,1
2023-11-26 21:24:39.150004,clear,dry,residential,Sunday,21,6,70,4662,23.020608349430567,0
2024-07-12 09:57:55.150004,fog,dry,highway,Friday,9,7,30,378,6.706432193761923,1
2023-07-04 20:23:25.150004,rain,wet,highway,Tuesday,20,3,70,1886,22.685824916608382,1
2023-07-21 22:34:53.150004,clear,dry,residential,Friday,22,4,25,7397,9.184076116389985,0
2023-12-08 21:02:37.150004,clear,dry,residential,Friday,21,9,40,3650,25.01049469281358,0
2024-06-15 09:39:19.150004,clear,dry,rural,Saturday,9,7,70,6693,23.38997354448253,0
2023-08-28 16:05:33.150004,clear,wet,residential,Monday,16,7,30,1263,15.440637796050037,0
2025-04-11 16:23:42.150004,rain,dry,highway,Friday,16,9,30,1587,25.236999535541543,1
2023-06-24 07:37:12.150004,rain,wet,highway,Saturday,7,8,65,618,13.048283811600761,1
2025-03-08 05:30:23.150004,clear,dry,intersection,Saturday,5,3,70,1432,-4.193085017493855,1
2022-05-26 01:20:55.150004,snow,snowy,intersection,Thursday,1,3,55,121,-0.8946873331322678,1
2025-01-13 11:44:24.150004,clear,wet,highway,Monday,11,7,25,9921,2.2996567082806436,0
2024-09-21 10:57:42.150004,clear,dry,rural,Saturday,10,8,65,8248,-6.83855358871517,0
2023-09-22 20:50:28.150004,clear,dry,intersection,Friday,20,5,40,3548,25.569061031533508,1
2022-07-20 13:02:25.150004,rain,wet,intersection,Wednesday,13,5,25,460,8.369511341580917,0
2025-03-16 02:30:03.150004,clear,dry,intersection,Sunday,2,2,30,5556,-5.323835183650135,0
2022-08-12 20:35:04.150004,clear,dry,residential,Friday,20,1,35,8505,30.997906036279012,0
2022-09-14 03:59:35.150004,clear,icy,highway,Wednesday,3,2,25,2187,24.182714223178742,1
2023-03-30 10:05:47.150004,clear,dry,highway,Thursday,10,5,70,7705,12.611211856385044,0
2023-06-29 16:45:31.150004,rain,wet,intersection,Thursday,16,10,25,259,2.3712667546367108,1
2023-10-29 11:24:01.150004,clear,dry,highway,Sunday,11,8,35,4998,-2.412705310357662,0
2022-11-29 09:39:07.150004,clear,wet,intersection,Tuesday,9,7,40,3915,12.9187095877531,1
2022-09-11 13:19:20.150004,rain,wet,highway,Sunday,13,6,40,1136,34.26228715052812,0
2025-03-22 22:44:18.150004,snow,icy,intersection,Saturday,22,10,25,512,-0.5802338364015025,1
2022-12-25 16:54:00.150004,snow,snowy,residential,Sunday,16,8,65,262,18.432961449574396,1
2023-07-08 03:27:14.150004,clear,dry,highway,Saturday,3,3,70,4502,38.084299761112796,0
2022-04-23 12:48:56.150004,clear,wet,residential,Saturday,12,3,35,6948,21.855828738230645,0
2022-07-02 08:50:18.150004,clear,dry,highway,Saturday,8,10,55,2596,11.998236507793418,0
2023-10-22 01:41:39.150004,clear,wet,highway,Sunday,1,1,25,4979,25.81864864694542,0
2022-07-13 15:48:06.150004,snow,icy,intersection,Wednesday,15,10,35,213,31.228895950935325,1
2024-05-31 09:54:59.150004,clear,dry,highway,Friday,9,9,30,7264,19.525814894342105,0
2024-12-10 00:27:43.150004,clear,wet,highway,Tuesday,0,2,55,2445,33.59161794964963,1
2025-02-10 04:03:54.150004,clear,dry,highway,Monday,4,3,35,7721,15.72958796878688,0
2022-04-26 06:20:32.150004,clear,dry,residential,Tuesday,6,8,65,5564,31.50145011031283,0
2025-02-12 03:32:01.150004,rain,wet,residential,Wednesday,3,3,25,553,37.60096202028476,1
2022-10-23 17:27:30.150004,clear,dry,residential,Sunday,17,7,45,8771,15.062173351175854,0
2022-09-10 09:48:53.150004,clear,dry,intersection,Saturday,9,7,40,3724,20.25008577926626,0
2025-01-15 18:06:17.150004,clear,snowy,residential,Wednesday,18,9,25,8544,20.47337714749175,1
2022-10-21 06:04:38.150004,clear,snowy,intersection,Friday,6,5,35,4301,29.071743179914534,1
2023-05-26 14:21:24.150004,clear,dry,residential,Friday,14,7,70,63,31.148292008871138,0
2024-03-23 10:52:02.150004,rain,wet,highway,Saturday,10,3,55,395,-8.638534189696964,1
2024-07-14 06:11:38.150004,clear,dry,intersection,Sunday,6,1,55,2853,26.667978204519393,0
2022-12-17 21:44:36.150004,rain,wet,rural,Saturday,21,2,35,1268,29.190762231511883,1
2025-01-24 14:15:08.150004,snow,snowy,residential,Friday,14,3,70,724,25.021471972911847,1
2022-08-18 08:03:46.150004,snow,icy,highway,Thursday,8,8,40,278,25.684782966154806,1
2022-05-28 23:43:01.150004,snow,icy,intersection,Saturday,23,8,25,881,-7.929857040786528,1
2023-07-23 14:22:21.150004,clear,dry,highway,Sunday,14,4,55,2219,12.101933097445304,0
2023-05-03 17:39:09.150004,clear,dry,rural,Wednesday,17,7,55,3701,30.908982486087034,0
2022-06-03 01:17:31.150004,clear,dry,highway,Friday,1,3,45,8067,36.70035706475518,0
2024-08-02 13:21:44.150004,snow,wet,rural,Friday,13,3,30,592,1.4733960285967385,0
2023-01-14 10:33:48.150004,fog,dry,intersection,Saturday,10,6,45,374,18.959747017639753,1
2024-06-26 21:20:44.150004,snow,dry,highway,Wednesday,21,8,30,469,30.216511977529187,1
2022-10-17 10:12:26.150004,clear,dry,residential,Monday,10,10,55,9659,27.620382142959286,0
2022-08-09 20:25:03.150004,snow,snowy,highway,Tuesday,20,7,30,667,20.944505849003956,1
2022-08-10 01:39:21.150004,clear,dry,intersection,Wednesday,1,1,25,579,-9.065440586899989,0
2024-11-10 20:50:20.150004,clear,dry,highway,Sunday,20,7,55,5821,26.19429200557829,0
2023-10-17 17:26:08.150004,clear,snowy,residential,Tuesday,17,7,55,4729,28.66212516394075,0
2022-07-31 16:10:30.150004,clear,dry,residential,Sunday,16,10,70,7990,26.14247533128175,0
2024-01-05 14:43:06.150004,clear,dry,residential,Friday,14,5,30,1336,28.290458074497835,0
2023-05-05 04:44:36.150004,clear,dry,residential,Friday,4,2,35,2240,11.545744633943016,0
2022-05-11 15:05:22.150004,clear,snowy,residential,Wednesday,15,2,30,8948,39.68760729626955,0
2024-07-07 22:53:05.150004,rain,wet,intersection,Sunday,22,2,30,1570,28.539345793632947,1
2024-12-16 01:08:32.150004,snow,snowy,highway,Monday,1,3,40,878,18.934000263999277,1
2022-11-19 17:41:55.150004,rain,wet,residential,Saturday,17,9,40,1125,36.709563487331195,1
2024-03-18 12:58:48.150004,clear,snowy,rural,Monday,12,5,25,2661,35.409916972900916,1
2023-09-30 21:24:00.150004,rain,dry,intersection,Saturday,21,7,25,314,30.72835326671325,1
2022-11-13 04:21:02.150004,snow,snowy,highway,Sunday,4,3,35,456,18.18474594918832,1
2022-05-12 06:01:40.150004,clear,wet,highway,Thursday,6,10,40,3228,16.355050957335674,1
2023-09-02 16:08:06.150004,clear,icy,intersection,Saturday,16,9,45,3439,6.435396598726037,1
2023-10-17 12:42:45.150004,clear,dry,highway,Tuesday,12,9,25,3113,2.5438989551974185,0
2022-12-01 12:53:56.150004,clear,dry,residential,Thursday,12,8,25,6451,15.617975848754327,0
2024-02-05 15:04:10.150004,rain,wet,intersection,Monday,15,3,40,1390,18.88908808559869,0
2024-12-28 23:54:05.150004,snow,icy,residential,Saturday,23,6,40,453,2.226321572942279,1
2024-05-03 12:07:36.150004,clear,dry,residential,Friday,12,9,35,6359,36.13006218267394,0
2023-03-05 01:48:34.150004,rain,wet,rural,Sunday,1,3,70,314,17.863699836715927,1
2024-07-30 01:56:07.150004,snow,snowy,intersection,Tuesday,1,1,40,507,16.325266269107328,1
2024-11-14 17:51:30.150004,snow,wet,highway,Thursday,17,7,70,691,11.781919418307012,1
2023-11-15 05:15:26.150004,clear,wet,highway,Wednesday,5,1,65,6611,-7.096435214156973,0
2023-03-13 17:45:17.150004,snow,icy,highway,Monday,17,7,30,925,34.12006672299246,1
2022-05-15 08:45:32.150004,clear,wet,highway,Sunday,8,10,55,588,5.849711322151489,1
2023-07-25 02:51:24.150004,clear,dry,residential,Tuesday,2,2,45,2977,22.12301672341472,0
2024-11-23 18:01:09.150004,clear,dry,intersection,Saturday,18,8,55,2443,20.37167794850177,0
2024-08-05 17:33:55.150004,clear,dry,rural,Monday,17,9,30,8972,19.22434126922634,0
2023-10-18 12:54:02.150004,rain,wet,residential,Wednesday,12,3,65,997,16.285610100579206,0
2024-07-05 03:19:26.150004,clear,wet,residential,Friday,3,2,65,6917,-0.9280083284335952,0
2024-12-01 05:41:29.150004,clear,snowy,residential,Sunday,5,1,30,6395,4.030287052398277,0
2023-09-01 21:53:04.150004,clear,dry,highway,Friday,21,7,55,2418,16.209403563515004,1
2022-05-06 18:41:57.150004,rain,wet,residential,Friday,18,10,30,522,29.467122579846297,1
2023-04-10 15:11:56.150004,clear,dry,highway,Monday,15,4,25,7797,11.599448532520931,0
2025-01-14 23:11:04.150004,rain,wet,rural,Tuesday,23,8,65,1764,0.19612765230654183,0
2024-08-20 05:21:13.150004,clear,dry,intersection,Tuesday,5,1,55,64,-5.602778759728702,0
2025-03-14 18:41:47.150004,clear,dry,intersection,Friday,18,7,70,9595,23.15055017470121,0
2023-07-29 07:33:45.150004,clear,dry,highway,Saturday,7,10,30,3185,11.16699853105823,0
2025-02-12 20:21:16.150004,clear,dry,highway,Wednesday,20,9,70,2327,-3.7314553688679055,0
2022-09-07 01:34:58.150004,clear,dry,highway,Wednesday,1,1,25,8252,23.72334399934919,0
2025-02-28 23:23:01.150004,clear,icy,highway,Friday,23,2,40,1706,0.37893654271865884,1
2024-05-11 18:23:28.150004,fog,dry,rural,Saturday,18,7,65,91,15.450802415183855,1
2024-09-06 03:06:42.150004,rain,icy,highway,Friday,3,3,45,1683,5.309398753843023,1
2023-09-08 14:07:39.150004,clear,wet,highway,Friday,14,3,45,1813,36.58450322170002,1
2025-02-14 18:34:38.150004,clear,dry,intersection,Friday,18,9,30,8783,1.4144033135582799,0
2023-08-11 00:40:06.150004,snow,snowy,highway,Friday,0,1,45,218,10.995926077101423,1
2023-08-04 10:43:09.150004,clear,wet,highway,Friday,10,8,25,7915,37.97467984140029,0
2023-03-10 19:50:16.150004,clear,dry,residential,Friday,19,6,40,5888,5.93625899691577,0
2022-05-31 18:24:27.150004,rain,wet,intersection,Tuesday,18,9,30,773,22.22965815055001,1
2022-06-10 16:36:50.150004,rain,wet,intersection,Friday,16,8,35,1890,5.83635218531626,1
2022-10-09 09:43:00.150004,clear,dry,highway,Sunday,9,8,55,2667,-4.46625104413755,0
2023-11-21 18:03:59.150004,clear,snowy,highway,Tuesday,18,7,65,2804,21.37736163421464,1
2022-12-29 04:20:33.150004,clear,dry,highway,Thursday,4,3,70,9170,35.80157676426702,0
2024-05-01 00:35:09.150004,rain,wet,residential,Wednesday,0,1,45,1673,12.628233361704591,1
2025-03-23 18:00:38.150004,clear,dry,highway,Sunday,18,9,45,1476,21.308827134623357,0
2022-11-02 19:46:56.150004,clear,wet,highway,Wednesday,19,4,30,8117,20.444920662831155,0
2024-03-12 21:17:58.150004,clear,wet,residential,Tuesday,21,2,55,5258,10.754485131393796,0
2022-12-05 21:55:18.150004,clear,dry,intersection,Monday,21,3,55,6272,20.744831938236526,0
2024-03-15 08:10:35.150004,snow,dry,residential,Friday,8,10,45,540,2.965904220948609,0
2024-12-22 20:06:58.150004,rain,wet,highway,Sunday,20,9,45,1412,8.901895230152604,1
2023-11-14 12:31:45.150004,rain,wet,highway,Tuesday,12,6,70,484,12.115942818118757,1
2022-05-22 20:11:41.150004,clear,dry,residential,Sunday,20,4,35,2853,33.20043417812403,0
2024-12-28 11:03:07.150004,clear,snowy,intersection,Saturday,11,2,55,6259,7.416644741662747,0
2024-10-14 20:23:56.150004,clear,dry,rural,Monday,20,7,25,2343,21.75685240579132,0
2022-09-19 07:10:45.150004,clear,dry,highway,Monday,7,10,65,1675,0.670191870944933,1
2023-02-01 05:39:43.150004,fog,wet,residential,Wednesday,5,1,30,153,2.628486452696336,1
2024-12-27 17:20:05.150004,clear,dry,rural,Friday,17,7,30,621,22.421443772998884,0
2025-02-21 04:48:05.150004,clear,dry,residential,Friday,4,1,35,7449,28.115496368330184,0
2025-01-11 13:13:18.150004,clear,dry,residential,Saturday,13,5,65,2450,13.105858826314073,0
2023-11-20 04:58:55.150004,rain,wet,residential,Monday,4,2,35,768,6.754984838888326,1
2024-07-23 18:27:38.150004,clear,icy,highway,Tuesday,18,10,25,8624,35.513577796613625,0
2024-05-12 04:19:09.150004,clear,dry,highway,Sunday,4,3,40,5879,-3.2096092475478644,0
2023-02-17 00:48:21.150004,clear,dry,intersection,Friday,0,3,30,1133,26.035711882467353,0
2023-11-22 06:42:12.150004,snow,icy,intersection,Wednesday,6,2,55,556,24.50853748735515,1
2023-09-26 14:17:10.150004,clear,icy,residential,Tuesday,14,2,65,5580,24.512258136389704,0
2023-10-06 04:16:10.150004,snow,icy,intersection,Friday,4,2,45,410,36.77102222117622,1
2024-09-15 19:15:27.150004,rain,wet,intersection,Sunday,19,7,65,1907,26.409515049039612,1
2022-05-24 21:11:43.150004,clear,snowy,residential,Tuesday,21,7,25,3547,5.078259470479205,0
2024-06-13 08:05:55.150004,rain,dry,intersection,Thursday,8,8,70,1607,7.670461211615461,1
2023-12-31 23:41:02.150004,clear,wet,intersection,Sunday,23,7,30,4980,9.555548659994713,0
2024-09-07 08:59:49.150004,fog,dry,highway,Saturday,8,9,55,205,-8.459566295094698,1
2023-02-14 21:45:44.150004,clear,dry,highway,Tuesday,21,10,25,9445,35.67551577041285,0
2022-05-13 21:39:47.150004,clear,dry,residential,Friday,21,5,70,823,-6.322369806759806,0
2024-04-16 06:00:39.150004,clear,dry,highway,Tuesday,6,9,40,7843,24.989714104873585,0
2022-11-06 08:29:50.150004,clear,dry,highway,Sunday,8,9,55,2647,26.508050242165588,0
2022-12-12 09:02:55.150004,fog,dry,residential,Monday,9,7,30,214,32.18575253152698,0
2024-12-02 14:52:31.150004,clear,dry,highway,Monday,14,7,65,8031,17.668112779776127,0
2025-04-08 15:30:50.150004,rain,wet,residential,Tuesday,15,4,45,606,26.263221192826848,1
2023-11-01 20:21:59.150004,clear,dry,rural,Wednesday,20,2,55,3375,5.136146223297553,0
2023-04-19 07:55:15.150004,snow,snowy,highway,Wednesday,7,7,70,944,27.279200545639505,1
2022-04-25 09:06:04.150004,clear,dry,highway,Monday,9,9,70,3370,7.170786863094296,0
2024-08-31 07:16:44.150004,clear,snowy,intersection,Saturday,7,10,30,7289,35.1419239213348,0
2024-09-14 20:04:15.150004,clear,dry,residential,Saturday,20,9,70,6699,-1.8309096116808607,0
2022-06-24 12:31:11.150004,rain,wet,intersection,Friday,12,6,25,780,5.787865533697676,1
2024-07-23 18:24:13.150004,clear,dry,highway,Tuesday,18,9,40,7189,14.938472577756531,0
2023-08-23 03:41:37.150004,clear,wet,residential,Wednesday,3,1,70,919,28.79252785740489,0
2023-02-14 09:27:18.150004,clear,wet,highway,Tuesday,9,8,55,6492,27.439955255151595,1
2022-08-26 10:07:46.150004,rain,wet,intersection,Friday,10,5,25,1699,0.5358437162251732,1
2023-09-16 03:56:03.150004,clear,icy,residential,Saturday,3,3,25,1023,-2.788215169410182,1
2024-11-17 22:30:45.150004,clear,dry,intersection,Sunday,22,9,35,9467,5.198480214704912,0
2025-03-10 06:46:23.150004,clear,dry,residential,Monday,6,9,25,1238,14.187707583795127,0
2023-12-19 17:21:30.150004,snow,snowy,residential,Tuesday,17,9,65,157,16.95025224128753,1
